sentiment|review
-1|Soba nam je bila u podrumu, bema lifta pa je jako nezgodno za nekoga ko putuje sa malom decom. Cuje se sve iz susednik soba…
-1|Buka aviona u salonu tj sobi se čuje jako, ljubazni radnici na recepciji ali ne mogu pomoci nista jer navodno ne daju zbog Covida19 gostima da koriste djakuzi a koji pise da gosti imaju besplatan i da ulazi u cenu, otisao u teretanu posto pise da ima fitnes studo, teretane nigde ,ima samo bučice, jedna sprava i traka za trčanje.
-1|Odluka hotela da zatvori hotel u toku vanrednog stanja, i da gosti budu prinudjeni da mijenjaju smjestaj
-1|Bez lifta, bez ćebeta, samo 5 lokalnih TV kanala, podrumske sobe uopšte nisu lepe, poziv na recepciji iz sobe nije moguć tako da svaki put kada vam nešto zatreba morate da hodate gore-dole niz stepenice.
-1|Sobe su u podrumu, što je užas , najveći problem pregradni zidovi su od knaufa, i doslovno se čuje svaka riječ iz druge sobe, da budu pregradni zidovi od knaufa, je stvarno užasno. Ako uzimate sobe obavezno tražite da ne budu u podrumu.
-1|Ostali smo na kraju 2 noćenja i nitko nam nije pospremio sobu nakon 1 noći, što stvarno nije u redu.
-1|Wc daska razbijena,soba u podrumu, wc nema ventilaciju,jedan prozor se ne može otvoriti, fuge u tuš kabini pune gljivica,podovi oguljeni..
-1|Soba je bila u podrumu. Nije bilo prozora koji su gledali napolje. Samo krovni prozor. Buđ u tušu i toaletu.
-1|Jutarnje osoblje je bilo tako arogantno, čak ni ja ne znam zašto, ali devojka ujutru je veoma arogantna
-1|restoran nije radio. nema banjskih objekata (deklarisani banjski centar). Masaža u sobi neprofesionalni masažni terapeut. U blizini nema restorana
-1|soba je bila sa doručkom po dolasku rekli su da neće biti doručka zbog renoviranja, trošak se nije promenio.
-1|Soba je bila tesna i velika buka kako iz hodnika tako i iz drugih prostorija. Loša zvučna izolacija. Nalazi se veoma daleko od svega, kako od centra tako i od prodavnica.
-1|Morali su da nam zamijene hotel jedan dan prije puta što nam nije ostavilo dovoljno vremena da pronađemo alternativni smještaj već smo morali da prihvatimo njihovu alternativu i da budemo smješteni u njihovom drugom hotelu koji je manje kvalitetan. 10 dana smo imali isti doručak.
-1|Soba je de-facto u podrumu. Prozorče na 2.5m visine i to pored kolovoza za parking, u njegovom nivou.
-1|nema lifta, a uveče uopšte nema osvetljenja na stepenicama
-1|Soba je u podrumu, bez kvalitetne klimatizacije.
-1|Vrata od soba su od lima 🙄 Tacno u 9:59 prestaje dorucak i nemoze se doruckovat ... valjda je dorucak do 11 ili 12 ... pa se naknadno nesto moze doruckovat u svakom hotelu dosta je hladan hotel
-1|Mnogo tehničkih neispravnosti
-1|Podrumski smještaj iako sam rezervisao mnogo ranije. U tuš kabini se zadržava voda, prozori, iako podrumski, u tuš kabini i wc bez zastora, rijedak zastor na prozoru sobe, pored jednog kreveta nema noćne lampe, oko vrata prodire svijetlo čitavu noć.
-1|potrebna bolja čistoća
-1|Buka ulazi u sobu do jutra i morate se buditi svaki sat.
-1|Uzasna buka od glavne ulice. Kamioni su cjelu noc prolazi i pas je zavijao cjelu noć, zvučna izolacija jaaako losa nije se moglo spavat nikako
-1|Osoba na recepciji veoma neprijatna. Traži da se odmah plati iako sam uradio rezervaciju preko Booking. Na moje pitanje da želim da večeram i da se sve stavi na jedan račun, odgovorila negativno. Otišao sam u drugi restoran na večeru. Ostalo je bilo u redu.
-1|Veoma osrednji hotel. Prvo, nalazi se na autoputu, u neposrednoj blizini ni prodavnice ni kafića. Doručak nije švedski sto, vrlo skroman. Čak sam morao da doplatim i kafu. Stari pohabani peškiri. Pa, miris duvana je svuda. Restoran je otvoren samo uveče.
-1|Klima nije radila
-1|Doručak nije bio dobar. Teško da je bilo šta dostupno. Nehigijenski.
-1|Morao sam da zagrejem sobu koristeći bučni klima uređaj. A kada sam ga isključio, nivo buke je bio skoro isti zbog cevi ugrađenih u zid. Nisam mogao puno spavati.
-1|Komarci, psi koji glasno laju napolju, petlovi pevaju do izlaska sunca, daleko od centra grada
-1|Parking je jedina mana, ali ne presudna stvar jer moze da se nadje mesto ispred okolnih vila.
-1|Soba nije bila ugrejana, a napolju je minus 10. Nije se mogla ugrejati ni posle dva dana. U kupatilu nema grejanja.
-1|Ozbiljan problem sa internetom.
-1|Da se grejanje upali pre nego sto dodju gosti, kako bi usli u topao smestaj
-1|Potrebna bolja komunikacija sa gazdom
-1|Poslednji dan nismo imali struje.
-1|Dobio sam drugi apartman u odnosu na rezervaciju
-1|Internet je povremeno nedostupan.
-1|U početku nije bila dovoljno topla voda za kupanje.
-1|Na parkigu su nam oštetili auto
-1|wi-fi ne radi
-1|frizider je jako mali a tiganj kriv
-1|dolazak do apartmana je kroz zagusljiv hodnik al tako je u Konacima
-1|najbitnijje stvari, da ne idem u sitna crevca: Usisano nismo zatekli niti je usisavano za vreme našeg boravka.. wi-fi ne radi.. Po slikama smo više očekivali
-1|Apartman ne deluje čisto, fuge u kupatilu su budjave i prekrivači za krevete i posteljina nisu novi pa možda zato ne deluju dobro. Za boravak od 8 dana, mogli smo da dobijemo barem jednom zamenu peškira, i punije boce za sapun, deterdžent, papir..
-1|Osim odlicne lokacije i predusretljivosti Djordja, sve ostalo je bilo prosecno ili ispod ocekivanog.
-1|Wi-fi jako loš
-1|Vizuelno odličan apartman, a realno ispod proseka. Wi-fi nije radio uopšte, na tv-u ima samo nekoliko kanala, a tv nema daljinski, u kupatilu tuš kabina propušta i celo kupatilo je posle tuširanja mokro, frižider je veličine da ne može flaša koka kole da stane u njega...
-1|Prelepo putovanje, odličan domacin, cist apartman i odlična usluga.
-1|Fali u apartmanu sitnice tipa nozevi. Hladnjikavo grejanje kad je napolju hladnije od -10
-1|Lokacija je jedina dobra strana ovog smestaja. Minimum 10 apartmana godisnje rezervidemo preko bookinga i prilagodjavamo ocekivanja prema ceni iznajmljivanja, ali ovaj apartman je jednostavno zapusten
-1|Prljav apartman u centru
-1|Apartman nije ociscen pre naseg dolaska. Uzasan miris maceceg urina se osecao prilikom otvaranja vrata. Kante nisu bile ispraznjene. Frizider je bio pun tudje hrane. WiFi nepostojeci. Tri sijalice su radile, ukljucujuci i kupatilo, nista se nije videlo nocu. Ujutru nije bilo tople vode. Losa organizacija prilikom check in-a. Nije za preporuku, posebno u vreme Corone...
-1|Smesteni smo u objekat koji nismo rezervisali. Prvobitno smo uvedeni u sobu bez kuhinje i bracnog kreveta, iako je u rezervaciji pisalo drugacije. Nakon zalbe, prebaceni smo u ""Maglic"" u mali studio sa kuhinjom, ali to definitivno nije bio studio koji smo rezervisali. Prakticno nismo imali kome da se zalimo, tako da smo prihvatili taj smestaj, jer nam je kuhinja bila neophodna.
-1|Higijena 0! Ljubaznost osoblja 0!
-1|Mogla bi higijena biti malo bolja.
-1|Bilo je malo prljavo, ostala je obezglavljena lutka pored kreveta i smrdela je kanalizacija iz toaleta.
-1|Internet ne radi, hladne vode nije bilo 3 dana, čistoća tuš kabine nezadovoljavajuća
-1|Higijena objekta je na jako niskom nivou kao i u samom apartmanu. Nebezbedni apartmani kojima moze svako da pristupi.
-1|Nije bilo Wi-fi; Tv u dnevnoj sobi nije radio
-1|No Wi-Fi!!!"
-1|Osim lokacije koja je u centru, sve je jako neuredno i zapusteno.
-1|Vlasnica trazi fotografisanje licne karte svih u apartmanu i slanje na viber.Krajnje nebezbedno i za nas neprihvatljivo.
-1|Mora da se uplati iznos na racun pre dolaska u apartman.
-1|Pre puta nam je stiglo obavestenje da ponesemo sapun i toalet papir?
-1|Sofa neudobna. Apartman nije imao posteljinu za sofu, cekali smo spremacicu da donese
-1|Bazen nije radio(to nije do app , ali proverite sa Cardacima da li rade ako vam je to vazno)
-1|Nedovoljno parking mesta
-1|Neobezbeđen toalet papir.
-1|Nije nam se dopalo placanje boravisnih taksi.Ranije nam nisu naplacivane u apartmanima u istom objektu.Sto se tice sadrzaja,plavi tobogan nije radio,navodno se motor pokvario i nije popravljen za 5 dana koliko smo boravili.
-1|Kompleks je u izgradnji, građevinski materijal je na svakom koraku, pa mi se nije dopalo što sam milijardu puta svom detetu rekla ""Ne"" jer je naravno hteo da pipne apsolutno sve. Volela bih da je imala neka uređena zelena površina gde je on mogao da se igra.
-1|Objekat još nije završen pa je okolina neuređena. U apartmanu su ugrađene slavine lošeg kvaliteta pa je teško podesiti mlaku vodu pri tušranju a u kuhinji baterija curi. Šteta da takve sitnice kvare utisak, ja bih zamenio te baterije. Fotografija kupatila nije realna pa se čini da je mnogo veće nego što jeste.
-1|Nema podno grejanje u kupatilu"
-1|Hladno kupatilo, pošto su podne pločice ledene kupatilo je uvek prohladno iako ima dobar grejač u kupatilu.
-1|Udaljenos od skijalista
-1|Nigde nije pisalo da su radovi oko smestaja, apartman je zaista lep i moderan samo je jako prljav. Toalet je bio mokar, bez toalet papira (bar jedna rolna!!!!), ogledalo je bilo prljavo, kao i plocice okolo!","Jakon lose!","Nigde nije pisalo da su radovi oko smestaja, apartman je zaista lep i moderan samo je jako prljav. Toalet je bio mokar, bez toalet papira (bar jedna rolna!!!!), ogledalo je bilo prljavo, kao i plocice okolo!
-1|Temperatura vode u bazenu je mogla da bude malo vece, ali svakako je bilo moguce kupanje.
-1|Za kapacitet smeštaja parking je mali.
-1|Plocice pri vrhu bazena bi trebalo ocistiti!
-1|Malo. hladnija voda u bazenu
-1|Bazen je mali mora da se ceka da bi se ispraznio. Apartman 01 je manji od ostalih.
-1|Bilo bi dobro da postoje neke ležaljke pored bazena.
-1|Objekat se nalazi na gradilištu. Svako jutro u 7 je nas je budio zvuk mešalica i cekica sa svih strana. I sam objekat u koji smo smešteni jos nije dovršen. Lokacija je bezveze sto je slučaj i sa većinom drugog smeštaja jer se nalazi tik uz magistrali put. Oko objekta nema ničega jedna prodavnica i restoran, a za bilo koju aktivnost moraš kolima do centra gde naplaćuju ulaz 300 dinara.
-1|Mala zamerka je jedino malo slabija zvucna izolacija.
-1|Kraljevi Konaci imaju različite cene za gotovo isti apartman, pa preporuka prijateljima vas dovodi u nezgodnu situaciju.
-1|Lokacija za skijase i nije sjajna
-1|cela planina je precenjena i ne vredi te novce, priroda je uništena.,Blato na ulazu u zgradu, pogled na dvorište kuće gde je krš i lom koja takođe pripada kompleksu, takođe oko zgrade je iskopana zemlja, dubina je 2 metara, mala deca bi se mogla povrediti, buka iz susednih apartmana, možda su zidovi tanki pa se sve čuje.
-1|u kuhinji bi moglo biti više pribora, možda kutija čaja.
-1|Suma sumarum vikend naselje je potpuno unistilo planinu, kao i sam centar. Tužno za onako lepu prirodu i lepotu
-1|Bilo je cisto,,Apartman je jako mali, sa kosinama i krevetima na razvlačenje, slaba je zvučna izolacija te smo Jasno culi razgovore iz susednog apartmana. Cetvrti sprat je u pitanju , nema lifta.
-1|U kupatilu je los pad pa se voda razlije po celom kupatilu posle par sekundi tusiranja.
-1|Parking je pristojan ali prekriven blatom, Covei koji tu radi je doduseje bio ljubazan , pun razumevanja za ovu prevaru od apartmana.
-1|Nije mi se dopalo što okolo ima pobacano svega i svačega, da li zbog gradilišta ili...zbog nedostatka kontejnera, i mislim da bi se moralo više poraditi na tome kako bi sačuvali prirodu
-1|Bili smo u Novembru kada se ne greje ceo hotel vec po sobama ima grejanje na struju pa je bilo hladno. Trebalo je vreme da se zagreje soba.
-1|smece iz apartmana nije izneto NI JEDNOM!!!
-1|apartman nije ociscen NI JEDNOM za 5 provedenih dana u njemu!!!
-1|check-in - nakon dolaska nije bilo dovoljno da dodjem do recepcije nego su sa recepcije morali da zovu domara koji je bio zaduzen da mi preda kljuceve od mog aprartmana
-1|placanje je izvrseno domaru na ruke bez ikakve potrvde o prijemu novca, nikakav racun na kraju boravka mi nije ponudjen
-1|izlazak iz garaze - posto je garaza inace zatvorena kako vetar ne bi uduvavao sneg u nju, na izlasku iz hotela sam pitao na recepciji da mi otvore garazu, medjutim to nije bilo dovoljno. Rekli su mi da je domar zaduzen za garazu i da se mora sa njim proveriti da li je garaza placena. Nakon sto sam ih pitao da oni to provere, dali su mi broj telefona da ga ja zovem. Na potvrdu od strane domara da je sve u redu i da se garaza moze otvoriti, zaposleni na recepciji je progundjao i rekao da garaza ostaje otvorena do daljnjeg posto nije njegov posao da je otvara i zatvara
-1|temperatura u spa centaru, ukoliko nema nikoga u njemu, se ne odrzava. Desvalo se da kad dodjemo vidimo kako zatvaraju prozore u sred januara! Nakon naseg dolaska je vidljivo kako voda u bazenu/djakuziju tek pocinje da se zagreva
-1|cuvanje skija se naplacuje 200RSD dnevno po paru skija! Ovo je sitnica koja je lako mogla biti deo cene, na ovaj nacin deluje da se od gosta na svakom koraku traze neke pare (garaza, spa centar, skijasnica, itd.)
-1|prilazni put do/od hotela se ne odrzava - kada smo odlazili bilo je ocigledno da, dok nismo dosli do glavnog puta, niko nema nameru da olaksa gostima dolazak/odlazak iz hotela posto je na prilaznom putu bilo nekoliko omanjih smetova u kojima na srecu nismo zaglavili, ali smo se pomucili da bi kroz njih prosli
-1|nije radio wc kotlic
-1|Jedina zamerka - susac u kupatilu nije prikljucen, moze da bude problem ukoliko putujete sa malim detetom.
-1|Tepih u apartmani je u katastrofa stanju,tapete pocepane
-1|Previše miriše tj. oseča se na cigare, ulazak u objekat tek posle 14.00
-1|Nema džogera u kupatilu. Nema dodatnih kesa za đubre, samo po jedna u obe kante. Slab nagib oticanja vode u kupatilu, voda se zadržava na pločicama.
-1|Zatvorena tuš kabina propušta vodu i pravi poplavu. Nema utikača pored kreveta i noćnih stočića.
-1|Ventilacioni otvor, ispod koga je polica sa peškirima, je sa naslagama prašine. Poklopac od wc šolje stoji pored nje, zidne pločice pored prljave, kao i u uglovima tuš kabine...
-1|Aspirator u kuhinji van funkcije, prljav i ulepljen. Svakako nismo koristili kuhinju zbog kratkog boravka, ali to nekako kvari utisak...
-1|Nestalo nam je grejanje i topla voda preko dana tokom oba dana boravka. Verujem da iskljucuju zbog ustete tokom dana, dok su ljudi na skijanju, ali jednog dana nam se grejanje ni vida nisu vratili do 8 uvece...
-1|Higijena moze biti bolja
-1|Nije bilo uvek tople vode, a i kad je bilo, mogla je biti toplija. Svetlo u sobi bi moglo biti bolje, nije prilagodjeno citanju, Bilo bi dobro da postoji ketler (kuvalo za vodu).
-1|Bas bas toplo u apartmanu
-1|,Nije radio lift cesto
-1|4 kofera na kraju spustali stepenicama po mraku i nije bilo struje poslednjeg dana (razumemo da nije do vlasnika, ali nam je to napravilo problem...)
-1|Ne postoji mesto za ostavljanje kofera nakon check outa koji je u 10h
-1|Dobar,treba raznovrsnije,Na Kopaonik ćemo uvek od sada ići i leti ako je za taj novac tj. 1000 din /osobi + 1000 za doplat,Večera je skromna,mala .
-1|Fale sadrzaji, bazen..
-1|Loša izolacija, naročito ulazna vrata u apartmane. Deca su se igrala u hodniku, čulo se kao da su nam u sobi.
-1|Brčni krevet nije dobar, pod hitno ga promeniti malo treba ulickavanja, internet nije radio,samo 10 tak tv kanala
-1|Posteljina u ormaru se malo osecala ma duvan.
-1|Glasna muzika iz kafića ispod apartmana koja budi u 6 sati ujutru i buka dece po hodnicima noću.
-1|Tople vode u kupatilu nije bilo posle 20h a ponekad i u toku pre podneva
-1|Za 5 dana nije ni jednom očišćeno niti su menjani peškiri.
-1|Ovo nema veze sa apartmanom ali neposredno ispod prozora se nalaze kafići iz kojih zna da trešti preglasna muzika do duboko u noć pa bi to trebalo da imaju u vidu oni koji žele miran odmor na planini ili porodice sa malom decom.
-1|Trebalo mi menjati posteljunu na tri dana, bili smo pet dana, niko nije promenio posteljinu...
-1|Nismo bas oduševljeni stanjem u apartmanu,Čistoća nije bas na zavidnom nivou. Kompletna kuhinja je jako zapuštena. Kuhinjski aspirator masan kao da nikada nije opran. Ventilator u kupatilu zagusen od prasine.
-1|Nedostaje poklopac na wc solji. Pritisak na tušu je bio slab i bio je problem sa toplom vodom, malo je ima malo ne.
-1|Iskreno dušek na velikom krevetu bi mogao da se zameni. Daska koja podupire dušek na velikom krevetu ponekada sklizne pa dušek propada i krevet skripi
-1|Escajg u kuhinjida se dopuni sa ponekim začinom, pride. Varjača, veći nož, daska za sečenje i takve sitnice. Svetlo na respiratoru da se zameni, bas je potrebno. Mozda jos neki veći tanjir.
-1|Zahtevi moje porodice nisu veliki, ali sam siguran da apartman natakvom mestu moze da bude mnogo bolje opremljen detaljima. Da mu da dodatnu toplinu da čovek pozelida se ponovo vrati tamo.
-1|Iskreno četo je se desilo da kada zovemo na dati broj niko se ne javi na propušten poziv sto je malo bez veze.
-1|Sve super osim megalomanskih novoničućih objekata i manjka sadržaja za decu u međusezoni...,gradilišta svuda naokolo
-1|Pogled. Bio na parking.
-1|Soba. Mala za četvoročlanu porodicu, jedva 24 kvadrata. Mada je imala sve sadržaje, ali sve nekako mini. Deo krivice svaljujem na odličnog fotografa koji je uspeo da dočara dubinu i perspektivu sobe svojim fotkama te smo pomislili da je u pitanju najmanje 40 kvadrata.
-1|Morao sam da reagujem da bi se zamenila sijalica u kupatilu. Nemoguće da nisu primetili kada su čistili sobu da sijalica ne radi. Maltene sam dobio packe kada sam zatražio promenu i usiljenom ljubaznošću sam ispraćen nakon zamene iste.
-1|Ocekivanja srusena nakon ulaska u smrdljiv apartman. Smrad duvanskog dima koji se osecao u apartmanu. Smrad se uvukao u zidove, podove i namestaj i nije ga moguce izvetriti tek tako. Iako smo se zalili sobarici koja je pokusala da izadje u susret i oprala zavese, naprarfemisala sobu ali nije mnogo pomoglo. Zidovi su sivi od duvanskog dima i prepoznaju se delovi gde su nekad stajali ormari(zid je beo).
-1|Takodje cistoca kupatila bi mogla biti malo bolja.
-1|Novac se trazi unapred u kesu, racun nismo dobili.
-1|Los internet, slab izbor kanala na tv, svega par, nema centralno grejanje/klimu.
-1|Odnos cene i kvaliteta nije opravdan.,Grejanje u apartmanu jako loše, apartman je lepo uređen ali mu je potrebno renoviranje i bolje održavanje.
-1|Ceo apartman je mirisao na duvanski dim. Previše buke iz susednih apartmana.
-1|Buka iz kafica u prizemlju smestaja.,Prijatan,Buka iz kafica u prizemlju smestaja.
-1|Buka. U prizemlju su renovirali lokal i bili su po ceo dan. Popodnevni odmor nije bio moguć.
-1|Buka iz kafica ispod smestaja. Zvucnik kafica Maglic se cuje od 7h do kasno uvece.
-1|,Lokacija apartmana nije transparentna, neophodno iskomunicirati sa datim kontaktom.
-1|Soba je hladna i bez grejalice
-1|Krevet na razvlačenje je katastrofa.
-1|Jako loša zvučna izolacija apartmana. Sve se čuje iz susernih apartmana
-1|Nije Apartman nego soba.,
-1|Devojke na recepciji su verovatno nove, pa su samim tim neupućene u neke stvari. Nekoliko puta dnevno smo nosili ključ na recepciju kada smo išli u šetnju, nekoliko puta su nas pitale gde odsedamo (u privatnom apartmanu ili baš preko njih). Kada smo ih pitali za restoran ispred jedna od njih nam je rekla da se to ,,veče pre ugovara a tek smo posle od drugih ljudi saznali da je to restoran kao i svaki drugi i da postoji poseban restoran za goste hotela koji su uplatili i hranu.
-1|Nedovoljno parking mesta za ceo kompleks Kraljevi Čardaci, iako to nije do vlasnika apartmana to nam je jedini minus.
-1|Nedovoljno parking mesta, ali to nije do vlasnika apartmana
-1|Krevet nije baš najudobni za spavanje i opremljenost kuhinje bi mogla da bude malo bolja /apartman jeste za dvoje ali escajg bi mogao da bude bar za troje/.
-1|Nedovoljan broj parking mesta oko objekta je najveći problem. Prilaz objektu nije dobro očišćen, možete se lako zaglaviti autom u snegu.
-1|Losa zvucna izolacija, gosti iz drugih apartmana se cuju kada pricaju.
-1|Jedino mi se nije dopalo,apartmana nema svoj parking.
-1|Čekali smo duže na ulazak jer ovaj App je tzv privatni u zgradi gde App vodi recepcija vile Zvoncica. Njima na recepciji niko nije javio da dolazimo, barem je to bilo objašnjenje zašto kasne sa čišćenjem app. Nama nije mnogo smetalo da sačekamo ali eto desilo se.
-1|Ono što smatram da nije normalno to je da smo app platili duplo više nego kada smo u njemu bili u decembru 2017. Da budemo jasni cena je u skladu sa drugim ponudama ali smatram da za deciji raspust treba da bude jeftiniji smeštaj i sve drugo jer ozbiljni skijaši u tom periodu izbegavaju planinu zbog guzve i većinu na planini čine porodice sa decom.
-1|Pošto smo bili u privatnom smeštaju (u odnosu na recepciju i vilu Zvoncica) i to po drugi put, niko nas nije kontaktirao do kraja našeg boravka.
-1|vrlo skuceno, mali kreveti, nema parkinga,vazno je naznačiti da apartman NIJE ZA PORODICU OD CETVORO. I KREVET U ZASEBNOJ SOBI JE MINIJATURAN A KAOUC U DNEVNOJ SOBI NIJE ZA DVOJE.
-1|apartman je minijaturan sto ne bi bio tako veliki problem da nije izdavan za tri odrasle osobe i dete kao u nasem slucaju.
-1|nije unapred receno nego 5 dana pred put da se naplacuje 170 din po danu po osobi neko dodatno osiguranje i boravisna taksa.
-1|na bookingu je takodje oglaseno da ima parking ispred objekta sto je u emailu sedam dana pred put poreceno i naglaseno da objekat ne obezbedjuje parking.
-1|Nema pribora za jelo u kuhinji.
-1|Gotovo je nemoguće naći parking u neposrednoj blizini apartmana.
-1|Buka sa okolnih gradilista
-1|Prilaz ali gradi se okolo pa ce i to doci na svoje
-1|Apartman je morao biti cistiji, pogotovu kupatilo. Ocisceno jeste bilo, ali nestrucno, tako da smo morali da ga prebrisemo komplet celo.
-1|Higijena je bila problem. Cela kuhinja je bila umazana, fleke i dlake od duge kose su se mogle naći svugde. Daska na wc sa unutrašnje strane prljava. Ovo je posebno problem sada u vreme covid-a.
-1|Pribor za jelo bi mogao biti opremljeniji poput velikih tanjira npr, tostera, ketlera...
-1|Higijena na vrlo niskom nivou. Apartman bi od nas dobio ocenu 10 samo da je bio očišćen (dobronamerna sugestija domaćinima).
-1|Osim zamene posteljine, apartman nije očišćen posle prethodnih gostiju (ni kupatilo, ni ostalo).
-1|Cistoca apartmana nije na zavidnom nivou. Preporuka vlasnicima da obrate paznju na higijenu, obrisu podove, usisaju i oribaju toalet.
-1|Prilaz objektu je malo nezgodan kada ima puno snega, jer se isti ne čisti
-1|Jedini nedostatak bio je poslednjih 100m zemljanog puta, gde se malo truskali😀.
-1|Poslednji deo prilaza apartmanima jr makadamski i prilicno los put,ali kad stignete videcete da je vredelo truckanja.
-1|Bez kola je jako teško doći do centra. Taksi je 6e. Do stanice skibusa se pešači oko 10min.
-1|Oprema sobe je vrlo skromna.
-1|Grejanje u prostorijama"
-1|Što cena koja se ističe kad pretražujete na booking-u nije konačna već se provlače skriveni troškovi koje ne može da objasni ni vlasnik već prebacuje da to nameće booking(u mom kraju se to zove vaćaranje).
-1|Dušek na krevetu je do te mere toliko propao da je gotovo nemoguće spavati... Relativno često rezervišem preko booking-a ovako nešto nisam sretao. Objekat za izbegavanje.
-1|Higijena kupatila,ne oribana wc šolja...generalno apartmana koji nije ni usisan,paucina koja visi iznad glave,pored glave,.prljavi sudovi,šporet...
-1|Navedena lokacija nije ispravna. Smestaj je udaljen 4 km od centra a ne 1,9 km kako je navedeno sto nas je dovelo u zabludu i samim tim eliminisali smo mozda bolji smestaj koji je bio u tom kraju
-1|Nezadovoljne smestajem zbog MRAVA i izrazito neudobnih kreveta
-1|Krevet je izrazito neudoban: dušek je star i izrabljen, tako da se gosti ne mogu naspavati i odmoriti. Federi bodu po telu!!!
-1|Kreveti se klimaju i škripe pri svakom pokretu.
-1|MRAVI!!! Mravi šetaju po sobi i kupatilu. Ujutru smo zatekle mravinjak na stolu, šetali su po nama kada se probudimo.
-1|Ne postoji kuhinja, rešo, escajg, tanjiri, frižider iako je na grupnim slikama vidljivo pod objašnjenjem da ničega od ovog nema u dvokrevetnoj sobi (?!!)
-1|Iz kupatila se oseti neprijatan miris pri ulasku u sobu.
-1|Kada se ukljuci svetlo u kupatilu aktivira se jako zujanje koje postoji dok se svetlo ne ugasi.
-1|Sve je bilo staro. Kuhinja je bila u poluraspadu.Internet je bio jako loš.
-1|Apartman je u niskom prizemlju,bez wi-fi -ja
-1|U kupatilu nema zakacaljki za peškire,četke za toalet...
-1|U svakom slučaju mnogo ispod očekivanog.
-1|Krevet neudoban.parking veoma los.na sajtu je navedeno da je koriscenje bazena besplatno a ustvari nije
-1|Naci parking je nocna mora... velike su guzve a parkinga nema. Na ovoj lokaciji nije preporuka doci bez auta s obzirom da nema pesackih staza do centra.
-1|Urednost bi mogla biti na visem nivou (npr. posteljina je bila puna prasine, trebalo bi usisati tokom boravka od nekoliko dana barem jednom), apartmani su daleko od ski centra- moze se ici ski busom ili kolima, a u samoj blizini apartmana nema staza za setanje, uski trotoar koji ponegde postoji nije ociscen od snega. Takodje stepenice na ulazu treba ocistiti i krov iznad ulaza, odatle padaju ledenice.
-1|Posteljina je bila malo prašnjava, ali možda je to zbog boravka van sezone. Spa centar nema svlačionicu pa je neophodno presvući se u sobi i ići u bade-mantilu kroz hodnik.
-1|Jedina mana je što je parking prebukiran i treba se pomuciti kako bi se pronašao u blizini smeštaja
-1|Udaljenost od skijališta. Blokiranost prolaza do puta i samog puta do skijališta usled snežnih padavina. Visoka cena spa centra.
-1|kauc na razvlacenje u dnevnoj je u katastrofa stanju, wc daska je polomljena i nije bilo bas toplo, grejalica je zakucana za zid iza fotelje, toplota se ne siri i po slikama se cini kao da je sprat a u stvari je prizemlje. Cena za sve ovo je previsoka.
-1|Parking je nerešen na celom Kopaoniku. Nakon 5 sati je nemoguće naći parking. Postoji garaža koja košta 1200 dinara na dan.
-1|Malo dalje od centra, na kraju vikend naselja.
-1|Nije imalo dovoljno vc papira, nije imalo dovoljno kuhinjske opreme..
-1|Daska na wc šolji je polomnjena. Mikrotalasna pećnica ne radi.
-1|Gradi se parking i garaža baš na strani gde gleda apartman, pa je trenutno galama već od 7h ujutru. Kartice ne primaju skoro ni za kakvo plaćanje."
-1|Losa zvucna izolacija
-1|Wifi je loš i nema tv kanala ne rade
-1|Objekat nije za preporuku ako dolazite na skijanje, a ako baš morate, kompenzujte dobrim društvom
-1|Objekat nema skijašnicu, tako da ski oprema mora da ostane u kolima, mokra i hladna. Nema smisla nositi 5 pari skija na treći sprat gde ne postoji mesto za sušenje.
-1|Iz tuš kabine na spratu se izliva voda, iako isto piše i u recenziji od pre tačno godinu dana (možda godinu dana nije dovoljno za popravku?).
-1|Kuhinja iako je ""potpuno opremljena"" nedostaju neke zaista osnovne stvari, na primer cediljka za pastu, čaše za vino itd. Mašina za sudove je tu, ali naravno nema deterdženta.
-1|Toalet papira nema dovoljno za 5 osoba x broj dana. U stvari nije bilo dovoljno ni za jedan pun dan, jer su bile samo dve do pola potrošene rolne.
-1|Internet je katastrofalan, a na recepciji su nam rekli da će uskoro početi da ga naplaćuju, pošto citiram trenutno uopšte ne zarađuju od tog interneta
-1|hrana nije losa, ali konobari nece da saslusaju naridzbinu do krjaa, nego trce negde
-1|Eventualno bi mogli peskiri da se menjaju češce. Sve ostalo je bilo super.
-1|Apartman nije mogao da se plati karticom
-1|Sobe nisu najcistije, zavese su bile prljave.
-1|U restoranu se dugo ceka porudzbina.
-1|Parking se ne cisti, kola nemaju gde da se parkiraju.
-1|Nemogućnost plaćanja smeštaja karticom.
-1|Jedino što fali je bar mala terasa.
-1|Alarm je veoma osetljiv na dim, što nismo znali kad smo došli pa smo bili u panici da treba da bežimo iz kompleksa kada se oglasio. Bila je lažna uzbuna, neko je spremao večeru, ali mislim da je to trebalo napomenuti.
-1|U ovom delu Kopaonika dosta se zida novih zgrada pa je ponekad bucno.
-1|Nedostatak parkinga za automobil
-1|Prilaz apartmanu je strm pa u slučaju poledice je klizavo.
-1|Parking je daleko od apartmana
-1|Objekat je udaljen od glavnog puta i do njega se dolazi strmim stepenicama koje se ne čiste kada padne sneg. Na putu do apartmana se oseća kanalizacija.
-1|samo smo razocarani sto nismo imali internet i televizor u studiu, tj.tv smo imali, ali pokvaren je
-1|Teebalo bi biti za nijansu cistije
